keyword,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,cluster_label
kpop,0.582,2012,0.002,BIGBANG,0.725,230573,0.841,0,26eV0R7nbqtlzh316ncU99,0.0,2,0.0652,-3.924,1,Fantastic Baby,58,2012-02-29,0.0545,130.013,10
kpop,0.737,2020,0.0112,BTS,0.746,199054,0.765,0,5QDLhrAOJJdNAmCTJ8xMyW,0.0,6,0.0936,-4.41,0,Dynamite,81,2020-11-20,0.0993,114.044,0
kpop,0.782,2017,0.417,BOL4,0.659,181373,0.799,0,3jsYQw78lrxJA2ysnmOIf9,0.0,1,0.0562,-2.849,0,Some,70,2017-09-28,0.0629,103.991,10
kpop,0.962,2009,0.0226,SUPER JUNIOR,0.706,232333,0.972,0,5w18nowVMRZrC5Na9Vxoth,2.57e-06,11,0.267,-2.359,0,"쏘리 쏘리 Sorry, Sorry",60,2009-03-11,0.0352,129.946,0
kpop,0.706,2023,0.453,AKMU,0.914,179683,0.532,0,1qosh64U6CR5ki1g1Rf2dZ,4.57e-06,5,0.169,-6.6,0,Love Lee,71,2023-08-21,0.0734,100.029,0
kpop,0.879,2016,0.0526,SEVENTEEN,0.746,192093,0.898,0,1Rrj7KyS2R6SP9CQMDJW1w,0.0,3,0.0858,-2.818,0,VERY NICE,70,2016-07-04,0.0725,121.967,0
kpop,0.743,2024,0.771,BIBI,0.455,146197,0.408,0,5juCu4WFTFRZ2XilopAMTy,6.55e-05,6,0.0958,-8.72,0,Bam Yang Gang,75,2024-02-13,0.0642,178.047,0
kpop,0.59,2008,0.178,SHINee,0.716,213827,0.779,0,1rp986nzkyAX1wFpxzbwlC,1.16e-06,1,0.167,-2.203,1,Replay,65,2008-08-28,0.0805,99.977,10
kpop,0.545,2023,0.0212,KAI,0.629,174507,0.806,0,3WUyu94psXrYV6HZbXgcFA,0.000487,1,0.0955,-2.034,0,Rover,71,2023-03-13,0.201,186.022,2
kpop,0.957,2014,0.0325,Orange Caramel,0.69,193154,0.931,0,5fWKr5p15BTazjflJ6HX5j,4.37e-05,4,0.199,-2.061,0,Catallena,59,2014-03-12,0.0298,126.983,0
