keyword,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,cluster_label
성공,0.839,2020,0.2,DPR LIVE,0.768,157133,0.862,0,7kyupZQftQDUUxlATGGmOe,0.0,8,0.338,-4.247,1,thirst,49,2020-06-18,0.237,134.003,0
성공,0.708,2017,0.153,DPR LIVE,0.772,213447,0.836,0,1PCkbjg2mFmrGAqdP8LB8F,0.0,11,0.767,-6.075,1,To Myself,50,2017-03-15,0.186,119.974,6
성공,0.553,2022,0.103,"RM, Tablo",0.756,186186,0.692,0,3PgnXyzWXrEoE0oQdLMF3M,0.0,8,0.283,-4.434,1,All Day (with Tablo),66,2022-12-02,0.122,115.067,0
성공,0.177,2022,0.371,"Epik High, LeeHi",0.796,217773,0.597,0,4nF3APHarLJHV3igGVgTUJ,1.26e-05,2,0.173,-7.969,1,Rich Kids Anthem (Feat. Lee Hi),41,2022-02-14,0.155,98.944,10
성공,0.933,2022,0.5,Epik High,0.807,246400,0.781,0,7mxRhBvxm7zjMzSsO24kIq,0.0,5,0.0861,-6.172,0,Champagne,32,2022-02-14,0.152,89.964,0
성공,0.591,2022,0.174,Jay Park,0.599,191492,0.798,0,1hqukerMJf9N1qHo2sijii,0.0,2,0.156,-6.429,0,To Life,36,2022-01-01,0.137,133.544,2
성공,0.396,2017,0.582,Epik High,0.743,241632,0.652,0,6hdLMk2pfad3oP4YWSdawd,9.51e-06,5,0.151,-7.7,1,US AGAINST THE WORLD,28,2017-10-23,0.138,90.002,10
성공,0.568,2019,0.52,"Jay Park, Woo",0.835,220717,0.726,0,4xWuQN8WMqLE8LRqkIiVmr,0.0,0,0.156,-4.335,1,ENGINE (Prod. by CODE KUNST),35,2019-02-22,0.162,110.019,10
성공,0.298,2018,0.263,"HAON, VINXEN, GroovyRoom",0.805,222898,0.764,0,0el9gNyGpY6xGwOkPwKsPR,0.0,9,0.406,-5.275,1,Bar Code (Prod. GroovyRoom),39,2018-03-31,0.219,105.016,0
성공,0.697,2017,0.143,"Epik High, MINO, Simon Dominic, The Quiett",0.825,277061,0.755,0,2YwPo7S3aSkafouarC7Gyn,0.0,7,0.0784,-5.013,1,NO THANXXX,0,2017-10-23,0.216,97.988,0
성공,0.629,2014,0.074,"Epik High, Kim Jong Wan of NELL",0.803,293117,0.827,0,6zmayRg1p6jqkSNqEG2Tiu,0.0,1,0.0852,-5.249,1,Amor Fati,0,2014-10-22,0.0572,94.229,10
성공,0.454,2014,0.181,"Epik High, TAEYANG",0.79,257199,0.798,0,63c9xNPqkXqeK7eLQcuyzg,7.4e-06,11,0.31,-5.706,0,Rich,0,2014-10-22,0.0529,100.01,0
