keyword,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,cluster_label
놀람,0.568,2018,0.295,SpongeBob Schwammkopf,0.672,156747,0.775,0,1avNJnniwR2Kwd9AsfURJV,0.0,11,0.71,-5.344,1,Der Riss in der Hose - XXL-Version,37,2018-03-02,0.278,122.549,6
놀람,0.223,2023,0.00942,"HET POMPSTATION, Yung Petsi, KA$PER HITS",0.641,144600,0.917,1,41O82Y2gopF76iG1sxPIrz,0.00771,8,0.407,-3.311,0,LSD In Germany,28,2023-10-13,0.105,99.961,4
놀람,0.373,2021,0.254,Sandaru Sathsara,0.293,201577,0.725,0,4IIVMpy69x5FlG6Yv7OOXO,1.34e-06,5,0.158,-5.527,1,Titanic (My Heart Will Go On),30,2021-10-11,0.0453,105.097,2
놀람,0.347,2023,0.0235,Noiseflow,0.604,99825,0.676,0,7yY55fkrqp93J6Gev7fjq1,0.00547,7,0.208,-1.127,1,"Trap, Trap, Trampolin",32,2023-10-18,0.119,100.13,2
놀람,0.402,2023,0.0137,"Die Atzen, Harris & Ford",0.59,190875,0.986,0,5nJ7X2ipu3JSwltuw4rZrl,0.0,6,0.0384,-1.83,1,Disco Pogo - Harris & Ford Remix,46,2023-10-13,0.42,159.945,2
놀람,0.0895,2024,0.363,Snake16,0.8,116400,0.977,0,7ym2cJShW8HQ5eoStkn6Qo,0.0863,7,0.382,-1.385,1,BALJEED,44,2024-03-26,0.284,99.997,2
놀람,0.657,2023,0.00279,"Trizto, MontanaBlack",0.549,161455,0.948,1,1oryzuL2gSZMmTGgKD3sh1,0.0028,7,0.0642,-6.37,1,Es kracht in Buxtehude,57,2023-09-15,0.0925,164.993,4
놀람,0.578,2023,0.105,"Ricchi E Poveri, Luca-Dante Spadafora",0.834,134607,0.782,0,6nQLIugrQVRZ7UKaTVdnmS,0.000215,6,0.755,-8.535,1,Sarà perché ti amo,62,2023-10-20,0.201,155.943,6
놀람,0.458,2023,0.0284,"Honk!, Isi Glück, Felix Harrer",0.539,211200,0.95,1,5jWJK8ZvlqxdeDPtKVXDje,4.7e-06,0,0.295,-4.658,1,Delfin (Felix Harrer Remix),2,2023-10-27,0.0416,150.055,4
놀람,0.258,2023,0.0235,"DJ Gollum, DROPIXX, Lost Identity, Yanny",0.564,168773,0.968,0,45q0BwEqy6PbAXGbj8siBQ,0.015,9,0.545,-3.222,0,Rhythm Is a Dancer - Dropixx & Lost Identity Remix,39,2023-10-27,0.0971,155.003,2
놀람,0.752,2011,0.502,Color Clownies,0.727,135657,0.342,0,3farCaDskuyvSk4RJ9pXlJ,0.876,0,0.0931,-9.064,1,Circus,21,2011-09-14,0.0465,150.081,10
놀람,0.481,2023,0.0769,"Hasi van Ballerndorf, Bangboy, Jägi",0.524,150836,0.925,0,2RWjbaYWJ6wBkQVrZ1q89z,0.0,7,0.156,-10.369,0,Ballerndorf - Jägi Edit,17,2023-10-13,0.408,159.868,2
놀람,0.0866,2022,0.0439,GPF,0.448,187295,0.956,1,2Bf8OtPj8x6JK1xBysipWM,0.000115,7,0.395,0.675,0,Feeling Blue,40,2022-11-22,0.106,104.722,4
