keyword,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,cluster_label
하루,0.642,2007,0.277,Anointing,0.384,351253,0.867,0,6D9IEszVKlG3QcSegf0KYS,2.54e-06,10,0.415,-7.356,1,돌아서지 않으리 No Turning Back,11,2007-03-11,0.0487,103.759,2
하루,0.707,2022,0.115,Markers Worship,0.558,327440,0.842,0,7frErDiH3znjLdtkgFTG3d,0.0,6,0.561,-3.714,0,Unsatisfied - Live,10,2022-07-18,0.051,116.031,6
하루,0.43,2022,0.0329,Markers Worship,0.503,377053,0.816,0,4lvJLkFqinMGoi7Uhkwhz5,0.0,5,0.825,-4.682,1,The Word of God Stands Forever - Live,12,2022-07-18,0.0403,133.899,6
하루,0.498,2022,0.0162,Markers Worship,0.541,267987,0.879,0,6tSg13taPCG6uZanoGXjAX,6.99e-05,9,0.0303,-4.185,1,Everlasting God - Live,16,2022-07-18,0.0339,107.972,2
하루,0.368,2020,0.727,"지선 Ji Sun, 손경민 Son Kyung Min",0.485,254000,0.391,0,0htPHIWBoPe1AT4Wi8PskH,0.0,7,0.154,-5.996,1,충만 Repletion,27,2020-01-15,0.029,63.936,8
하루,0.15,2006,0.481,Anointing,0.192,320093,0.381,0,4fDfv76pTh3df4Ac6opM5x,0.0,9,0.325,-12.395,1,예수님 그의 희생 기억할 때 Once Again,8,2006-08-03,0.0408,64.586,1
하루,0.527,2022,0.921,지선 Ji Sun,0.613,209119,0.234,0,5h5Ymia3ZfjSQLmAk3bFr4,0.0,10,0.145,-12.679,1,세상 모든 풍파 너를 흔들어 When upon life's billows,10,2022-04-12,0.0309,77.996,8
하루,0.778,2023,0.308,Hisplan,0.736,215172,0.883,0,6A7cyCiyki1Op7xnGpnK8c,1.72e-05,0,0.275,-4.044,1,새 힘 얻으리 Everlasting God,21,2023-07-31,0.0401,115.979,10
하루,0.625,2018,0.287,Anointing,0.58,243333,0.671,0,2h7hbtYeNURnk0I758Qst0,0.0,7,0.855,-6.364,1,마음 속에 근심있는 사람 Are You Weary,19,2018-04-17,0.0339,114.114,6
하루,0.245,2020,0.165,WELOVE,0.374,317619,0.717,0,6TIEfsk5e1QbFWiMR9ahZn,2.8e-06,9,0.909,-4.994,1,공급자 Provider,28,2020-12-17,0.0378,169.941,6
하루,0.257,2014,0.643,Anointing,0.317,276600,0.748,0,3I7Z1FqBJgkhIULbMETHmn,0.0,9,0.366,-5.359,1,예수 나의 첫사랑 되시네 Jesus You Alone,19,2014-06-16,0.0676,139.955,2
하루,0.526,2021,0.027,Markers Worship,0.456,349933,0.861,0,22D5Mqki94YwQrkZR07sY9,5.29e-05,4,0.356,-5.684,1,나는 주의 친구 Friend of God,16,2021-10-05,0.0481,127.967,2
하루,0.271,2014,0.119,J-US,0.441,309030,0.724,0,1PUS1mbnumn68NN3YAKDj7,0.0,5,0.179,-4.726,1,ONCE AGAIN,14,2014-06-27,0.0332,155.765,2
